"cle_unique";"colonne";"valeur"
"450";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13734-INFO-SOC-GLASSDOOR-E10358_P1.html"
"450";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13734-INFO-SOC-GLASSDOOR-E10358_P1.html"
"451";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"451";"nom_du_fichier_html";"13735-INFO-EMP-LINKEDIN-FR-1619981567.html"
"451";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13735-INFO-EMP-LINKEDIN-FR-1619981567.html"
"451";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13735-INFO-EMP-LINKEDIN-FR-1619981567.html"
"452";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"452";"nom_du_fichier_html";"13736-AVIS-SOC-GLASSDOOR-E410527_P1.html"
"452";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13736-AVIS-SOC-GLASSDOOR-E410527_P1.html"
"452";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13736-AVIS-SOC-GLASSDOOR-E410527_P1.html"
"453";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"453";"nom_du_fichier_html";"13736-INFO-EMP-LINKEDIN-FR-1559612050.html"
"453";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13736-INFO-EMP-LINKEDIN-FR-1559612050.html"
"453";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13736-INFO-EMP-LINKEDIN-FR-1559612050.html"
"454";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"454";"nom_du_fichier_html";"13736-INFO-SOC-GLASSDOOR-E410527_P1.html"
"454";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13736-INFO-SOC-GLASSDOOR-E410527_P1.html"
"454";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13736-INFO-SOC-GLASSDOOR-E410527_P1.html"
"455";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"455";"nom_du_fichier_html";"13737-AVIS-SOC-GLASSDOOR-E2947949_P1.html"
"455";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13737-AVIS-SOC-GLASSDOOR-E2947949_P1.html"
"455";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13737-AVIS-SOC-GLASSDOOR-E2947949_P1.html"
"456";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"456";"nom_du_fichier_html";"13737-INFO-EMP-LINKEDIN-FR-1569461835.html"
"456";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13737-INFO-EMP-LINKEDIN-FR-1569461835.html"
"456";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13737-INFO-EMP-LINKEDIN-FR-1569461835.html"
"457";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"457";"nom_du_fichier_html";"13737-INFO-SOC-GLASSDOOR-E2947949_P1.html"
"457";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13737-INFO-SOC-GLASSDOOR-E2947949_P1.html"
"457";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13737-INFO-SOC-GLASSDOOR-E2947949_P1.html"
"458";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"458";"nom_du_fichier_html";"13738-INFO-EMP-LINKEDIN-FR-1609503176.html"
"458";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13738-INFO-EMP-LINKEDIN-FR-1609503176.html"
"458";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13738-INFO-EMP-LINKEDIN-FR-1609503176.html"
"459";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"459";"nom_du_fichier_html";"13739-INFO-EMP-LINKEDIN-FR-1596039881.html"
"459";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13739-INFO-EMP-LINKEDIN-FR-1596039881.html"
"459";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13739-INFO-EMP-LINKEDIN-FR-1596039881.html"
"460";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"460";"nom_du_fichier_html";"13740-INFO-EMP-LINKEDIN-FR-1442551628.html"
"460";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13740-INFO-EMP-LINKEDIN-FR-1442551628.html"
"460";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13740-INFO-EMP-LINKEDIN-FR-1442551628.html"
"461";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"461";"nom_du_fichier_html";"13741-AVIS-SOC-GLASSDOOR-E1132227_P1.html"
"461";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13741-AVIS-SOC-GLASSDOOR-E1132227_P1.html"
"461";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13741-AVIS-SOC-GLASSDOOR-E1132227_P1.html"
"462";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"462";"nom_du_fichier_html";"13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html"
"462";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html"
"462";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13741-AVIS-SOC-GLASSDOOR-E1132227_P2.html"
"463";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"463";"nom_du_fichier_html";"13741-INFO-EMP-LINKEDIN-FR-1464692595.html"
"463";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13741-INFO-EMP-LINKEDIN-FR-1464692595.html"
"463";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13741-INFO-EMP-LINKEDIN-FR-1464692595.html"
"464";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"464";"nom_du_fichier_html";"13741-INFO-SOC-GLASSDOOR-E1132227_P1.html"
"464";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13741-INFO-SOC-GLASSDOOR-E1132227_P1.html"
"464";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13741-INFO-SOC-GLASSDOOR-E1132227_P1.html"
"465";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"465";"nom_du_fichier_html";"13742-INFO-EMP-LINKEDIN-FR-1602836742.html"
"465";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13742-INFO-EMP-LINKEDIN-FR-1602836742.html"
"465";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13742-INFO-EMP-LINKEDIN-FR-1602836742.html"
"466";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"466";"nom_du_fichier_html";"13743-INFO-EMP-LINKEDIN-FR-1644551818.html"
"466";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13743-INFO-EMP-LINKEDIN-FR-1644551818.html"
"466";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13743-INFO-EMP-LINKEDIN-FR-1644551818.html"
"467";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"467";"nom_du_fichier_html";"13744-INFO-EMP-LINKEDIN-FR-1604783346.html"
"467";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13744-INFO-EMP-LINKEDIN-FR-1604783346.html"
"467";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13744-INFO-EMP-LINKEDIN-FR-1604783346.html"
"468";"date_heure_de_recuperation";"2025-10-13 16:00:17"
"468";"nom_du_fichier_html";"13745-AVIS-SOC-GLASSDOOR-E3803_P1.html"
"468";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13745-AVIS-SOC-GLASSDOOR-E3803_P1.html"
"468";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13745-AVIS-SOC-GLASSDOOR-E3803_P1.html"
"469";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"469";"nom_du_fichier_html";"13745-AVIS-SOC-GLASSDOOR-E3803_P2.html"
"469";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13745-AVIS-SOC-GLASSDOOR-E3803_P2.html"
"469";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13745-AVIS-SOC-GLASSDOOR-E3803_P2.html"
"470";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"470";"nom_du_fichier_html";"13745-INFO-EMP-LINKEDIN-FR-1602072235.html"
"470";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13745-INFO-EMP-LINKEDIN-FR-1602072235.html"
"470";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13745-INFO-EMP-LINKEDIN-FR-1602072235.html"
"471";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"471";"nom_du_fichier_html";"13745-INFO-SOC-GLASSDOOR-E3803_P1.html"
"471";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13745-INFO-SOC-GLASSDOOR-E3803_P1.html"
"471";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13745-INFO-SOC-GLASSDOOR-E3803_P1.html"
"472";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"472";"nom_du_fichier_html";"13746-AVIS-SOC-GLASSDOOR-E589990_P1.html"
"472";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13746-AVIS-SOC-GLASSDOOR-E589990_P1.html"
"472";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13746-AVIS-SOC-GLASSDOOR-E589990_P1.html"
"473";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"473";"nom_du_fichier_html";"13746-AVIS-SOC-GLASSDOOR-E589990_P2.html"
"473";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13746-AVIS-SOC-GLASSDOOR-E589990_P2.html"
"473";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13746-AVIS-SOC-GLASSDOOR-E589990_P2.html"
"474";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"474";"nom_du_fichier_html";"13746-INFO-EMP-LINKEDIN-FR-1596475157.html"
"474";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13746-INFO-EMP-LINKEDIN-FR-1596475157.html"
"474";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13746-INFO-EMP-LINKEDIN-FR-1596475157.html"
"475";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"475";"nom_du_fichier_html";"13746-INFO-SOC-GLASSDOOR-E589990_P1.html"
"475";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13746-INFO-SOC-GLASSDOOR-E589990_P1.html"
"475";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13746-INFO-SOC-GLASSDOOR-E589990_P1.html"
"476";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"476";"nom_du_fichier_html";"13747-INFO-EMP-LINKEDIN-FR-1555920154.html"
"476";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13747-INFO-EMP-LINKEDIN-FR-1555920154.html"
"476";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13747-INFO-EMP-LINKEDIN-FR-1555920154.html"
"477";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"477";"nom_du_fichier_html";"13748-INFO-EMP-LINKEDIN-FR-1647569045.html"
"477";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13748-INFO-EMP-LINKEDIN-FR-1647569045.html"
"477";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13748-INFO-EMP-LINKEDIN-FR-1647569045.html"
"478";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"478";"nom_du_fichier_html";"13749-INFO-EMP-LINKEDIN-FR-1616553459.html"
"478";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13749-INFO-EMP-LINKEDIN-FR-1616553459.html"
"478";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13749-INFO-EMP-LINKEDIN-FR-1616553459.html"
"479";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"479";"nom_du_fichier_html";"13750-INFO-EMP-LINKEDIN-FR-1607857216.html"
"479";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13750-INFO-EMP-LINKEDIN-FR-1607857216.html"
"479";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13750-INFO-EMP-LINKEDIN-FR-1607857216.html"
"480";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"480";"nom_du_fichier_html";"13751-INFO-EMP-LINKEDIN-FR-1609505290.html"
"480";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13751-INFO-EMP-LINKEDIN-FR-1609505290.html"
"480";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13751-INFO-EMP-LINKEDIN-FR-1609505290.html"
"481";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"481";"nom_du_fichier_html";"13752-INFO-EMP-LINKEDIN-FR-1640458611.html"
"481";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13752-INFO-EMP-LINKEDIN-FR-1640458611.html"
"481";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13752-INFO-EMP-LINKEDIN-FR-1640458611.html"
"482";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"482";"nom_du_fichier_html";"13753-AVIS-SOC-GLASSDOOR-E13339_P1.html"
"482";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13753-AVIS-SOC-GLASSDOOR-E13339_P1.html"
"482";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13753-AVIS-SOC-GLASSDOOR-E13339_P1.html"
"483";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"483";"nom_du_fichier_html";"13753-AVIS-SOC-GLASSDOOR-E13339_P2.html"
"483";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13753-AVIS-SOC-GLASSDOOR-E13339_P2.html"
"483";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13753-AVIS-SOC-GLASSDOOR-E13339_P2.html"
"484";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"484";"nom_du_fichier_html";"13753-INFO-EMP-LINKEDIN-FR-1640316475.html"
"484";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13753-INFO-EMP-LINKEDIN-FR-1640316475.html"
"484";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13753-INFO-EMP-LINKEDIN-FR-1640316475.html"
"485";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"485";"nom_du_fichier_html";"13753-INFO-SOC-GLASSDOOR-E13339_P1.html"
"485";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13753-INFO-SOC-GLASSDOOR-E13339_P1.html"
"485";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13753-INFO-SOC-GLASSDOOR-E13339_P1.html"
"486";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"486";"nom_du_fichier_html";"13754-INFO-EMP-LINKEDIN-FR-1632460128.html"
"486";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13754-INFO-EMP-LINKEDIN-FR-1632460128.html"
"486";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13754-INFO-EMP-LINKEDIN-FR-1632460128.html"
"487";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"487";"nom_du_fichier_html";"13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html"
"487";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html"
"487";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13755-AVIS-SOC-GLASSDOOR-E1762947_P1.html"
"488";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"488";"nom_du_fichier_html";"13755-INFO-EMP-LINKEDIN-FR-1643560284.html"
"488";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13755-INFO-EMP-LINKEDIN-FR-1643560284.html"
"488";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13755-INFO-EMP-LINKEDIN-FR-1643560284.html"
"489";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"489";"nom_du_fichier_html";"13755-INFO-SOC-GLASSDOOR-E1762947_P1.html"
"489";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13755-INFO-SOC-GLASSDOOR-E1762947_P1.html"
"489";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13755-INFO-SOC-GLASSDOOR-E1762947_P1.html"
"490";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"490";"nom_du_fichier_html";"13756-INFO-EMP-LINKEDIN-FR-1602637167.html"
"490";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13756-INFO-EMP-LINKEDIN-FR-1602637167.html"
"490";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13756-INFO-EMP-LINKEDIN-FR-1602637167.html"
"491";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"491";"nom_du_fichier_html";"13757-INFO-EMP-LINKEDIN-FR-1601610594.html"
"491";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13757-INFO-EMP-LINKEDIN-FR-1601610594.html"
"491";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13757-INFO-EMP-LINKEDIN-FR-1601610594.html"
"492";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"492";"nom_du_fichier_html";"13758-AVIS-SOC-GLASSDOOR-E5694_P1.html"
"492";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13758-AVIS-SOC-GLASSDOOR-E5694_P1.html"
"492";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13758-AVIS-SOC-GLASSDOOR-E5694_P1.html"
"493";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"493";"nom_du_fichier_html";"13758-AVIS-SOC-GLASSDOOR-E5694_P2.html"
"493";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13758-AVIS-SOC-GLASSDOOR-E5694_P2.html"
"493";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13758-AVIS-SOC-GLASSDOOR-E5694_P2.html"
"494";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"494";"nom_du_fichier_html";"13758-INFO-EMP-LINKEDIN-FR-1633314397.html"
"494";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13758-INFO-EMP-LINKEDIN-FR-1633314397.html"
"494";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13758-INFO-EMP-LINKEDIN-FR-1633314397.html"
"495";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"495";"nom_du_fichier_html";"13758-INFO-SOC-GLASSDOOR-E5694_P1.html"
"495";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13758-INFO-SOC-GLASSDOOR-E5694_P1.html"
"495";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13758-INFO-SOC-GLASSDOOR-E5694_P1.html"
"496";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"496";"nom_du_fichier_html";"13759-INFO-EMP-LINKEDIN-FR-1481280755.html"
"496";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13759-INFO-EMP-LINKEDIN-FR-1481280755.html"
"496";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13759-INFO-EMP-LINKEDIN-FR-1481280755.html"
"497";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"497";"nom_du_fichier_html";"13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html"
"497";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html"
"497";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13760-AVIS-SOC-GLASSDOOR-E1194086_P1.html"
"498";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"498";"nom_du_fichier_html";"13760-INFO-EMP-LINKEDIN-FR-1645146997.html"
"498";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13760-INFO-EMP-LINKEDIN-FR-1645146997.html"
"498";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13760-INFO-EMP-LINKEDIN-FR-1645146997.html"
"499";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"499";"nom_du_fichier_html";"13760-INFO-SOC-GLASSDOOR-E1194086_P1.html"
"499";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13760-INFO-SOC-GLASSDOOR-E1194086_P1.html"
"499";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13760-INFO-SOC-GLASSDOOR-E1194086_P1.html"
"500";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"500";"nom_du_fichier_html";"13761-AVIS-SOC-GLASSDOOR-E1366034_P1.html"
"500";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13761-AVIS-SOC-GLASSDOOR-E1366034_P1.html"
"500";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13761-AVIS-SOC-GLASSDOOR-E1366034_P1.html"
"501";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"501";"nom_du_fichier_html";"13761-AVIS-SOC-GLASSDOOR-E1366034_P2.html"
"501";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13761-AVIS-SOC-GLASSDOOR-E1366034_P2.html"
"501";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13761-AVIS-SOC-GLASSDOOR-E1366034_P2.html"
"502";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"502";"nom_du_fichier_html";"13761-INFO-EMP-LINKEDIN-FR-1599269631.html"
"502";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13761-INFO-EMP-LINKEDIN-FR-1599269631.html"
"502";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13761-INFO-EMP-LINKEDIN-FR-1599269631.html"
"503";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"503";"nom_du_fichier_html";"13761-INFO-SOC-GLASSDOOR-E1366034_P1.html"
"503";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13761-INFO-SOC-GLASSDOOR-E1366034_P1.html"
"503";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13761-INFO-SOC-GLASSDOOR-E1366034_P1.html"
"504";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"504";"nom_du_fichier_html";"13762-AVIS-SOC-GLASSDOOR-E253138_P1.html"
"504";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13762-AVIS-SOC-GLASSDOOR-E253138_P1.html"
"504";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13762-AVIS-SOC-GLASSDOOR-E253138_P1.html"
"505";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"505";"nom_du_fichier_html";"13762-INFO-EMP-LINKEDIN-FR-1646215303.html"
"505";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13762-INFO-EMP-LINKEDIN-FR-1646215303.html"
"505";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13762-INFO-EMP-LINKEDIN-FR-1646215303.html"
"506";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"506";"nom_du_fichier_html";"13762-INFO-SOC-GLASSDOOR-E253138_P1.html"
"506";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13762-INFO-SOC-GLASSDOOR-E253138_P1.html"
"506";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13762-INFO-SOC-GLASSDOOR-E253138_P1.html"
"507";"date_heure_de_recuperation";"2025-10-13 16:00:18"
"507";"nom_du_fichier_html";"13763-INFO-EMP-LINKEDIN-FR-1638827538.html"
"507";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13763-INFO-EMP-LINKEDIN-FR-1638827538.html"
